duration,protocol_type,src_bytes,dst_bytes,count,srv_count,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,packet_size,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,avg_packet_size,fwd_iat_mean,label
4.496684035001152,tcp,26424,972,416,4,154,9,0.8218,0.0425,77,13.810920145464753,8960,5,9339,1671,70817.23,664.9,272.62,351.85,PortScan
0.5772078973018863,icmp,41134,767,335,5,171,74,0.594,0.6904,88,111.59850876623129,1979,7,29972,36952,63302.01,941.2,90.57,3051.78,DDoS
30.63501059394589,tcp,4574,1730,48,29,230,99,0.9662,0.7192,1094,10.850146204138241,20,56,19806,7009,72021.03,558.14,111.24,1414.09,BENIGN
0.4832381131589919,icmp,26955,465,287,3,64,188,0.2039,0.523,42,46.2268325240052,5657,4,41679,9530,72320.85,340.04,379.34,4722.22,BotNet
4.03094625443126,udp,22722,418,288,4,28,30,0.9825,0.9663,93,86.15968397360697,9106,7,24461,9056,82504.56,795.78,394.62,3172.09,DDoS
46.44931517007569,udp,4803,1023,27,7,65,227,0.9832,0.216,655,93.62577767843098,50,31,19172,7574,73707.85,550.3,56.72,655.36,BENIGN
0.481237310179668,udp,22490,532,121,4,124,218,0.589,0.1225,99,0.6092244205418629,4257,1,36525,37477,60535.73,756.33,487.95,2862.46,BruteForce
0.5896995872339211,udp,21826,154,176,3,252,145,0.245,0.921,66,117.19673424229909,1596,8,25657,12684,93844.8,475.93,326.17,4802.31,PortScan
2.9877429760771146,tcp,44297,292,330,5,35,237,0.3232,0.3052,55,79.22330574515448,7546,1,30136,37222,451.59,754.09,202.04,1678.35,BotNet
24.465700894516683,tcp,3325,506,36,3,146,153,0.6683,0.2795,900,52.72768767611141,98,6,32406,34388,90362.11,942.39,68.15,4649.92,BENIGN
4.988826499659339,tcp,8028,368,236,2,166,216,0.463,0.5309,73,20.232682048996104,3542,7,43587,37263,45719.63,865.51,342.49,2389.93,DDoS
0.31103021089224636,icmp,1477,904,303,4,20,65,0.2036,0.6144,90,118.05834088160255,3322,6,44061,35137,89331.56,274.49,1329.78,257.67,BruteForce
0.004450890542442298,tcp,7043,347,283,3,226,193,0.341,0.9897,51,26.754509976625233,5008,5,22550,26451,96487.94,818.75,1452.1,2414.93,BotNet
3.298587269014796,udp,14293,758,152,3,3,14,0.5297,0.0989,55,20.030427461924596,3106,7,19980,9040,44749.38,876.5,124.39,4487.55,BotNet
3.2193716452259,icmp,11854,616,80,4,156,51,0.7364,0.0106,90,94.76326717128238,9175,6,9109,23356,33513.0,319.55,859.16,1502.03,PortScan
14.848612083628385,tcp,1395,270,33,23,45,119,0.5619,0.1105,989,3.7830532923069304,7,37,22587,32765,6602.8,173.9,1099.8,3379.27,BENIGN
1.8782485828152957,icmp,2601,957,318,3,170,94,0.4185,0.8102,79,40.9333813191279,5827,7,43773,8307,49474.97,402.05,618.49,42.74,BotNet
0.918153092136687,icmp,26436,487,306,5,247,170,0.4311,0.0352,71,31.094207420951868,3223,1,3955,17936,12498.72,71.84,152.68,4565.87,DDoS
1.9130577792956571,tcp,955,3992,39,9,49,228,0.2173,0.8753,665,39.07149134819142,61,70,28386,35595,24116.67,781.59,1333.19,4394.25,BENIGN
3.419519283730078,icmp,8148,353,172,4,135,113,0.4328,0.6956,99,78.81808023096703,5484,4,40846,7162,20165.63,780.11,749.69,3576.78,BruteForce
47.12043850493208,icmp,323,3076,20,1,155,211,0.8246,0.0173,1265,18.19340261847836,89,48,1870,26619,73279.97,994.48,795.54,2473.56,BENIGN
2.671892369454745,udp,5033,552,206,4,48,178,0.12,0.4943,45,29.52452217574892,710,3,18394,24431,27870.75,663.86,974.23,4448.55,BruteForce
0.5744232757201073,udp,26239,500,370,3,170,155,0.8536,0.2245,78,30.357259465567438,2891,10,8058,9211,57356.64,245.35,522.68,1274.83,BotNet
2.356190333540849,udp,31429,794,209,3,60,199,0.2188,0.3234,62,47.955685385911735,4546,5,35679,37144,5747.6,313.1,210.64,469.04,BruteForce
4.175194158373346,udp,25294,887,108,4,123,245,0.8555,0.5165,61,65.2947215663095,4118,8,40468,41649,28277.0,276.84,429.2,2734.53,DDoS
0.026006454121362266,udp,42652,992,432,4,109,67,0.4545,0.4246,70,95.84503382318172,6027,1,8558,23619,34751.33,226.23,683.01,1267.64,DDoS
45.56146894130512,tcp,2582,3972,20,4,145,73,0.9591,0.9313,302,73.81259063631276,12,56,9074,38997,14886.13,904.43,1394.51,2153.09,BENIGN
1.5855926711224,icmp,1701,507,493,3,255,135,0.0676,0.6712,73,72.71996825469257,6738,8,37038,1539,87519.12,649.79,947.7,2235.45,BruteForce
4.942735348145985,icmp,25880,181,335,4,65,94,0.0714,0.0844,62,110.85352071924514,8686,8,21947,13365,19972.9,917.31,455.16,3315.93,PortScan
0.3194748964553129,tcp,19081,594,461,5,37,164,0.839,0.2151,83,70.73994408611895,6552,5,6221,7758,83594.0,552.94,1057.96,2661.06,BruteForce
7.951381720210597,udp,3019,2492,39,12,46,150,0.1789,0.2384,1088,10.723339191450432,74,48,26523,6218,83855.27,227.22,926.57,2769.52,BENIGN
3.8266076600642984,icmp,35357,969,397,4,81,181,0.2457,0.5424,69,104.83298680672345,906,7,31253,32768,78438.77,359.6,648.04,4774.36,BotNet
16.277436534134345,icmp,4961,2454,5,2,18,156,0.7276,0.5124,1122,37.74369397522524,93,4,38097,23013,30516.15,274.23,686.37,3427.11,BENIGN
4.936430635446369,icmp,19956,304,488,5,87,194,0.9185,0.168,68,64.51072526003912,3815,7,21543,11351,33062.6,449.48,359.01,4602.4,BruteForce
3.254574911895931,tcp,43429,731,393,5,134,143,0.3971,0.7494,73,77.30261221598704,159,2,995,28814,749.68,422.66,1251.69,3842.7,DDoS
2.5810567046295714,udp,30199,482,376,3,219,95,0.0702,0.69,70,38.56960292637319,4142,10,17510,22804,8706.26,387.25,979.24,3526.12,PortScan
3.9977800580038636,icmp,2129,228,304,2,160,27,0.7226,0.2874,52,15.009722513428358,9848,5,14727,31521,25938.97,874.89,104.3,4988.9,PortScan
1.4783759306675233,tcp,34792,940,415,4,229,134,0.165,0.0288,64,31.66227828076185,9093,7,25973,48046,54590.54,17.11,1021.4,4837.2,BruteForce
2.446782383803339,icmp,18844,590,469,1,60,40,0.1821,0.7637,51,3.0183146248519055,5709,9,13907,23397,72775.21,494.0,1150.86,2949.6,BruteForce
54.31652838936861,tcp,2218,1879,46,19,129,116,0.8071,0.8489,496,90.42713156252661,52,90,34188,45377,25576.77,52.76,1188.31,983.76,BENIGN
2.157184202537395,udp,21282,130,271,5,98,177,0.4843,0.9112,41,13.820831816083171,5800,8,18587,12584,66854.48,902.73,1142.67,3706.01,BruteForce
0.390938275429642,tcp,4215,3,305,2,244,230,0.6047,0.9756,94,21.704357828182772,5114,9,30237,34114,29555.41,235.04,368.16,4739.25,BotNet
1.4645143498694795,udp,24807,732,392,3,28,50,0.2103,0.9566,75,54.93736332335314,6626,2,43947,42530,98139.36,557.12,608.08,4915.87,BotNet
0.7944462494066046,tcp,8181,349,256,2,242,77,0.8765,0.5241,95,79.25379557902811,5534,0,15222,42830,34513.4,218.17,686.64,852.02,PortScan
0.3186478727164016,tcp,40708,551,183,3,210,76,0.0461,0.1347,96,90.42358968170207,9355,2,34758,7515,67683.23,408.2,256.08,1814.05,BotNet
35.63955005059624,udp,3638,1693,18,18,196,135,0.0696,0.4883,85,66.57068285680764,29,74,42635,40159,6418.85,215.64,769.0,2086.46,BENIGN
3.6363456172852358,tcp,48959,711,444,1,26,179,0.5966,0.8018,53,75.4016575698266,4163,0,24332,30311,34891.58,119.11,839.19,1826.35,PortScan
3.8255458078160363,icmp,30191,716,73,5,121,36,0.3907,0.2045,58,117.61915219299924,7487,1,49230,44306,77592.99,966.09,812.53,4758.24,BotNet
0.13149158407678607,udp,49958,529,303,4,154,3,0.606,0.7599,55,50.04997174598714,6847,0,25413,779,20404.79,134.41,658.17,4514.99,BruteForce
2.279508025001209,udp,14534,35,327,1,248,202,0.4568,0.5637,50,10.666830283966483,4580,10,19934,31803,267.2,851.76,163.54,2177.94,DDoS
2.3861376139082857,icmp,4211,1327,25,18,93,94,0.0155,0.4202,1115,45.64634963735085,7,11,32182,8535,61315.55,493.54,103.64,1703.99,BENIGN
3.768837432284928,icmp,11846,965,79,5,60,101,0.8071,0.605,79,6.802178089715705,2601,0,27133,49375,25256.08,11.86,680.25,2209.23,BruteForce
4.832936225214391,udp,39948,778,391,2,197,208,0.7595,0.4063,93,102.6841323460198,593,4,16484,43854,95215.38,61.38,840.43,3407.95,DDoS
0.27878306838178435,tcp,31973,592,248,2,238,156,0.6133,0.3938,64,109.18099388152908,1289,5,10099,29720,3152.32,638.69,1051.13,97.53,BotNet
1.7598449734833777,tcp,2084,414,492,2,178,81,0.364,0.2561,46,32.67857410628522,5073,7,34639,32843,82164.74,843.09,605.27,3835.41,PortScan
0.9105018491659223,tcp,18863,949,434,4,65,134,0.8185,0.5278,50,13.381290758814917,7141,1,33616,34041,46575.83,753.4,274.16,1594.98,DDoS
2.5715397293843174,icmp,48002,640,298,3,160,126,0.395,0.2359,94,0.9376923829596162,4845,10,3050,39464,13381.41,334.69,567.18,2246.71,PortScan
3.758479776469032,tcp,44261,456,357,5,41,10,0.1228,0.5204,81,7.994713078717259,410,8,11984,29905,29525.56,341.16,1145.64,4281.59,DDoS
0.6796064980778888,icmp,42999,662,359,2,224,87,0.3109,0.981,40,38.12355880011653,4260,0,9576,37952,223.73,844.66,1035.31,1933.07,PortScan
51.791927619950194,udp,3279,4201,24,10,37,178,0.0659,0.8399,1036,114.09688217051453,57,54,13248,10170,86495.44,300.49,829.78,528.73,BENIGN
0.4400105564834822,tcp,49500,379,362,1,117,11,0.0634,0.0376,64,82.89625416757376,9465,0,13431,39254,68152.13,592.26,483.9,7.43,DDoS
0.49883940262089144,tcp,41475,435,447,2,8,29,0.3005,0.23,51,35.580489012696816,551,6,2989,7449,66260.24,277.87,108.33,1343.42,BotNet
2.124812369562527,icmp,11178,754,219,5,233,168,0.4179,0.624,79,35.68112173270005,5365,7,3765,7367,17278.32,528.87,1009.39,1801.16,DDoS
0.7957171025881193,tcp,41409,791,288,1,206,161,0.5864,0.5868,77,94.79245315173829,5221,2,28163,13571,80223.6,551.55,898.7,732.3,DDoS
0.8523145409941058,icmp,44685,958,63,2,132,181,0.7155,0.1167,74,43.7843759504597,1375,7,6527,2373,43374.76,509.01,941.25,2315.28,PortScan
1.972149625602334,udp,39813,369,345,4,198,224,0.2261,0.9557,70,88.34219572676328,7518,2,18263,3856,24245.05,690.76,380.81,544.46,DDoS
26.172949291089378,tcp,1395,841,40,7,51,222,0.4647,0.0034,104,100.12012494162931,7,10,34004,1969,7095.57,269.4,513.11,4212.57,BENIGN
2.0488962406254108,tcp,40557,371,237,4,240,31,0.411,0.4166,40,27.175584256723518,7686,10,39629,44214,59291.11,51.89,1244.24,2561.12,BotNet
2.1191471743728876,tcp,30310,265,409,3,98,181,0.8895,0.114,76,36.98407326546234,9013,6,38008,39637,3174.72,65.58,1183.26,2142.87,PortScan
1.5198662330125712,tcp,24175,437,353,2,155,58,0.1146,0.6762,80,61.93462773872519,6715,2,46580,23773,11527.92,812.08,1016.35,3957.95,DDoS
47.25736493604728,icmp,4099,4520,49,9,35,156,0.3757,0.7526,934,62.52259678414978,86,90,1656,35334,44201.16,81.87,762.23,1963.99,BENIGN
1.1616491905983506,udp,1807,671,379,1,45,181,0.8185,0.2551,89,75.73909587421173,7532,3,7940,25851,39709.46,304.91,1369.49,3201.75,BruteForce
2.9907407902777416,tcp,35305,317,255,2,76,14,0.9344,0.4232,87,81.45886250308084,9918,1,1332,4972,39744.27,933.33,972.98,1846.19,PortScan
1.5037399226099235,tcp,21440,688,251,1,121,202,0.7202,0.9562,51,66.35869156701378,996,1,7666,48544,50848.27,876.75,1430.28,3720.3,DDoS
3.2176814800180353,udp,28163,363,75,3,19,115,0.7958,0.8647,99,51.819540452740895,7982,6,37051,4714,75131.96,712.57,245.57,3211.88,BruteForce
4.823108831941106,udp,14140,865,361,1,69,84,0.1503,0.9213,88,78.39774661818764,8251,4,1192,19732,55635.35,354.08,1204.06,3626.39,BotNet
4.8180513931600055,tcp,26910,689,230,5,84,9,0.5096,0.5569,41,17.65820993188193,4660,7,18526,19864,88854.03,244.09,999.32,75.33,PortScan
57.25270787833217,icmp,4637,585,34,29,103,228,0.0276,0.5871,854,80.50467723805394,62,88,46943,22686,72482.45,134.6,1113.66,3414.0,BENIGN
2.4706600711247697,udp,4205,587,220,5,92,251,0.954,0.1317,90,73.39039521570862,7572,9,47303,19286,62370.79,477.99,660.58,373.58,PortScan
4.179203923573494,icmp,46574,615,64,3,122,25,0.8914,0.2611,70,54.01816818022908,9534,7,24209,41526,29065.3,808.02,1255.34,4932.74,BruteForce
32.2172778571417,icmp,3619,2404,44,22,127,103,0.83,0.3862,239,83.38690673538777,51,13,24191,7741,94913.39,283.51,1009.87,1799.88,BENIGN
48.437084046075995,icmp,2059,2415,4,16,218,223,0.6417,0.2008,492,38.41871296468617,72,13,34649,19341,748.94,670.94,675.9,1235.01,BENIGN
4.224214487832133,udp,12221,995,287,1,106,78,0.2922,0.0592,68,86.95213728200511,7842,3,19607,31241,26031.2,762.97,494.25,4180.41,PortScan
31.95693757845817,tcp,3205,2555,37,24,169,252,0.1209,0.4525,905,46.89108571735636,26,76,11133,14699,72765.17,24.15,443.86,1090.48,BENIGN
3.9785275978454027,udp,2807,803,265,5,246,181,0.4376,0.6175,45,109.20874900165423,6691,4,22083,30427,86793.45,712.21,704.72,2385.54,DDoS
2.157089676066347,udp,4386,538,234,4,105,230,0.2033,0.4976,53,90.11897628861949,2516,3,2605,42264,50745.63,807.8,618.14,2627.27,DDoS
4.108978313908028,udp,2123,637,137,4,140,130,0.6988,0.9065,91,43.805351713179,1270,5,46407,27259,30621.14,668.37,460.76,3216.64,PortScan
15.59493154311127,udp,4965,1210,6,3,8,231,0.4229,0.3724,715,16.074841601186822,85,82,8738,41696,81334.53,876.92,549.14,4320.71,BENIGN
46.69718639280066,udp,1000,1806,30,30,116,56,0.4038,0.9607,1164,37.29155944064112,68,64,44981,10981,93708.54,914.73,153.97,4624.67,BENIGN
0.9711939195998315,tcp,39886,564,485,3,103,248,0.0413,0.9686,63,29.19288650953142,8920,3,22636,46980,24269.62,373.72,167.55,3728.21,DDoS
40.67312425013289,udp,2314,4351,15,21,233,49,0.6444,0.2879,1225,116.24857817825608,28,2,3707,15986,74805.9,481.31,1294.39,1208.87,BENIGN
32.096740620647005,icmp,3098,4753,41,14,212,21,0.1044,0.1795,505,77.74246252460475,36,58,17800,33749,12482.23,917.98,954.13,2004.2,BENIGN
3.7632156823245575,tcp,18598,714,62,4,110,157,0.6085,0.5938,85,55.89705653310646,4664,1,3352,40234,26685.33,814.09,1199.56,4218.73,BotNet
16.23128947672369,icmp,1855,4940,27,12,171,125,0.9709,0.4675,156,26.805326361917462,30,47,12734,10939,76840.52,198.24,58.49,2010.46,BENIGN
3.0523929909188996,icmp,6643,389,430,3,226,111,0.4397,0.2467,81,60.892507137432936,9314,3,44405,28484,59280.09,804.68,1000.47,4086.75,DDoS
3.9093766319007957,icmp,8290,321,395,5,68,110,0.0335,0.8276,92,99.16000028688347,2437,1,4184,11996,90589.85,332.49,1318.77,2283.72,BotNet
1.0932275012719956,tcp,34040,430,69,2,5,99,0.1551,0.1753,91,30.377703920321917,7027,2,32719,20006,62955.41,704.53,612.36,4101.43,BruteForce
0.8814619909272503,tcp,3740,819,18,25,243,131,0.382,0.7503,964,119.66762200646113,51,71,7116,10430,96966.35,629.52,207.21,1967.3,BENIGN
4.000139908160541,udp,22557,256,85,3,168,141,0.543,0.6366,63,46.27275208752789,7951,6,34704,14117,52711.49,660.06,566.72,4327.1,BruteForce
4.571670767871548,icmp,44574,983,95,5,176,109,0.4959,0.6881,95,90.9602121817219,7622,2,44866,1055,41074.02,354.53,405.85,4683.9,PortScan
0.28757911364939603,tcp,36687,952,217,2,221,8,0.6101,0.0683,46,69.04276221351087,3291,0,13089,48194,19131.74,714.9,884.28,4053.67,DDoS
1.628984668692484,udp,38174,508,102,1,224,147,0.7537,0.5989,57,82.3811463843598,1428,9,21023,20863,43597.06,878.08,740.0,2220.3,BotNet
39.72268218581383,icmp,1443,297,14,27,138,106,0.1461,0.4742,631,28.19111874009699,96,63,13061,43235,87647.73,860.44,1107.07,95.35,BENIGN
29.324266698728835,icmp,192,4143,45,3,152,217,0.6923,0.5594,854,106.08374413601688,1,11,21942,43607,56456.62,638.5,643.28,2297.65,BENIGN
4.837146382761547,udp,10997,307,225,5,1,205,0.4757,0.053,72,51.407481454086,9340,1,25556,21151,91906.83,22.49,544.63,1208.38,PortScan
2.3687998268598025,tcp,35620,111,499,4,150,63,0.7029,0.3339,83,80.49387181528017,2791,10,30454,2087,59192.44,256.51,916.53,4148.76,BotNet
4.252892957001197,udp,1973,99,269,3,38,77,0.7875,0.7682,43,113.05554114304701,5167,5,25318,25265,24683.22,780.02,1363.51,1111.97,BruteForce
1.1534856889219713,udp,46579,95,225,2,174,88,0.3223,0.8758,70,45.21377043900392,8669,2,19301,16407,77500.32,188.66,88.41,752.0,DDoS
3.180487453127628,icmp,22819,336,87,4,185,14,0.2298,0.4467,54,115.89104440375752,1851,0,40469,4586,38894.92,110.81,456.92,1386.71,BruteForce
0.4684471047907418,icmp,31045,661,309,1,87,129,0.3646,0.4615,85,50.87374344336372,6463,6,7994,49289,31986.07,586.93,747.63,4705.59,DDoS
2.341694157311682,udp,48452,827,264,5,222,78,0.9821,0.2086,62,82.37715155211475,180,7,1479,28044,95771.72,582.98,1256.43,1897.01,BotNet
24.636119924026687,icmp,4095,3844,47,16,2,2,0.9382,0.949,274,91.22443798061784,24,100,19980,19917,30184.68,928.42,307.05,3698.16,BENIGN
48.653550366502955,tcp,4159,1942,30,14,81,219,0.1265,0.1544,796,1.4332113290083281,17,29,24396,33489,49848.61,483.84,955.28,1079.12,BENIGN
30.78695265284463,icmp,2978,711,39,20,97,253,0.2567,0.5487,855,77.37196489220861,59,93,45439,39117,11577.58,203.24,897.61,4062.57,BENIGN
0.06765025486301646,tcp,2582,443,242,1,170,39,0.6826,0.392,61,58.59971319573003,4586,10,41788,33005,63635.18,117.78,485.71,581.62,BruteForce
4.860132840297773,udp,5056,764,64,4,135,60,0.9522,0.3455,48,86.48818567738132,8992,9,20908,10712,73251.02,848.52,510.86,1313.99,PortScan
55.69558775209772,icmp,301,4033,50,8,131,123,0.0579,0.0649,272,103.45002707771334,1,52,6051,36602,45146.64,763.44,699.27,971.99,BENIGN
0.5910539506136925,udp,16460,407,289,5,72,156,0.6108,0.3612,54,12.5175913922747,3697,5,25716,46003,70161.99,966.19,617.35,25.76,BruteForce
3.0252199438381364,udp,31637,364,291,5,228,187,0.1425,0.5115,70,15.002637129000611,8034,2,37158,4346,98309.23,224.23,896.78,3434.44,DDoS
53.20050993394843,tcp,3233,415,39,16,218,154,0.0265,0.0602,1153,26.064841565859382,7,30,9859,22502,49119.83,243.64,214.67,2987.18,BENIGN
1.3293599697772245,tcp,24249,652,184,3,206,154,0.2566,0.2784,45,118.15815327172015,3176,5,10457,18755,16248.08,708.22,1179.28,4937.95,DDoS
4.964879945845667,tcp,39446,108,173,2,130,153,0.1233,0.5879,77,60.92523344327076,4299,1,27297,44491,81579.22,951.27,888.6,123.28,DDoS
3.8603572587195245,icmp,43409,265,102,4,85,251,0.742,0.936,50,66.62988212328312,4399,9,5891,31613,76423.1,903.39,1415.06,4328.97,BotNet
3.547052863946429,icmp,45519,864,122,3,223,79,0.4732,0.3654,55,10.8203118639214,7030,9,44675,6793,63279.12,300.78,825.08,2812.09,BruteForce
1.5104669555208234,udp,42491,612,456,1,37,164,0.2709,0.7009,45,93.3193861170995,8774,1,48193,12971,99804.96,976.94,1182.51,941.96,PortScan
3.727639154131115,tcp,27814,593,402,5,25,29,0.5519,0.2281,93,75.62438378740762,6927,1,15313,3900,24863.14,925.49,95.53,1346.17,BotNet
3.3938148928096905,icmp,20540,462,77,1,56,174,0.0729,0.9211,64,50.22385316834816,5384,10,2795,24502,84772.63,746.63,1331.0,1832.75,DDoS
4.143516703266198,icmp,3042,557,52,2,206,5,0.2716,0.3734,68,25.4321706981723,2382,5,22225,43261,847.57,185.0,109.49,3450.05,BruteForce
53.146030737573646,icmp,2699,727,31,4,150,119,0.245,0.5732,1208,58.61817315068682,77,53,44645,41762,3617.41,576.89,629.0,3263.32,BENIGN
1.02628632746948,icmp,26727,467,434,2,234,232,0.8837,0.4314,48,38.64127091675088,2170,3,38025,3773,51139.07,595.23,656.61,1555.48,DDoS
12.065054803697164,udp,1364,2602,6,9,183,102,0.7252,0.1944,901,111.61464786267058,6,29,42526,28994,37088.13,407.69,1369.22,720.59,BENIGN
1.005161081283576,udp,14925,299,265,4,55,232,0.8239,0.0125,47,94.43918725250859,2830,9,1652,29915,41541.23,348.57,623.39,1648.21,DDoS
0.07103631032088276,icmp,20400,712,208,1,176,23,0.1546,0.1167,57,16.170694284235427,1269,5,600,11402,66067.78,125.94,1158.14,2039.14,BruteForce
23.685874563835952,tcp,4265,1110,8,14,183,10,0.6054,0.6963,857,51.98121048704835,42,90,40599,32248,46788.77,469.7,941.85,3138.12,BENIGN
1.654581671359735,tcp,2813,760,300,3,39,94,0.7275,0.1407,53,21.559304357112342,9247,7,43766,5458,85507.8,826.81,76.09,2248.66,BruteForce
3.4342618916465204,udp,11148,66,430,1,253,104,0.7249,0.8831,58,118.86116592967534,1776,10,21115,43617,92940.57,471.41,109.41,1106.91,DDoS
0.94151557306142,udp,8157,307,265,4,124,218,0.3402,0.2783,57,83.30260352551976,9093,1,37108,2158,84160.86,117.82,800.21,1176.64,BotNet
0.40208058329463836,tcp,1432,618,268,3,152,112,0.2999,0.4236,60,68.87555088134815,9067,5,12978,41691,19991.35,700.58,364.63,2200.67,PortScan
1.0287988436348539,udp,44899,325,196,4,120,252,0.0793,0.9975,87,68.41829479279055,9052,10,42670,26115,41476.37,319.67,1379.59,4974.82,PortScan
3.781848747828106,tcp,27838,599,317,1,225,131,0.403,0.3852,100,38.312362581143994,3227,10,37824,27516,88724.84,483.78,1193.93,2954.0,BruteForce
1.4147244832960455,tcp,40099,237,119,4,166,40,0.2357,0.838,90,99.27484820859428,5865,8,10061,27888,43598.43,349.66,1252.06,177.7,BotNet
41.4871633583911,udp,2644,1564,46,30,6,131,0.1043,0.4337,1377,40.4277411514577,83,65,19091,29861,15057.93,161.64,436.6,353.81,BENIGN
1.3802420133106748,udp,6050,593,403,3,50,103,0.5058,0.2538,85,36.986109729701305,2824,8,39493,14977,66696.51,773.96,104.93,2799.42,BotNet
2.4029842178385215,icmp,19731,919,280,4,103,81,0.225,0.0097,58,72.9355580361534,6501,0,29845,44879,3936.37,738.56,1341.98,2120.24,BotNet
1.1299376157357948,icmp,40422,522,471,1,204,104,0.6332,0.5322,47,107.27525568562142,2170,5,29960,25596,16277.91,957.25,214.73,2752.99,BotNet
0.34288966212364325,tcp,5345,480,351,3,41,47,0.2311,0.9875,55,93.99598051526557,1635,9,18117,4511,94631.82,315.3,291.45,3901.28,DDoS
37.381323228632844,icmp,2864,315,45,26,169,142,0.2765,0.4321,1140,96.03897608273566,7,8,43556,36376,20684.24,602.68,1287.44,4484.56,BENIGN
0.34783505817744087,tcp,15577,528,291,5,237,132,0.0707,0.2678,59,0.22865879351568807,4306,3,38132,33285,85632.11,220.56,1071.68,2264.91,BruteForce
2.4645991474893734,icmp,18392,796,62,2,70,242,0.4854,0.243,89,64.76184690936972,7404,6,39638,44842,78944.02,562.28,1190.78,3042.64,BotNet
1.1981686977194999,tcp,2578,271,319,5,115,52,0.2874,0.0016,91,50.50865508395817,2741,10,29766,11275,36728.46,545.25,1425.77,3980.07,BruteForce
31.092317557029677,icmp,4182,4296,40,20,7,233,0.1349,0.7303,911,50.81042313920172,51,96,380,13139,27030.01,121.12,1413.67,3687.55,BENIGN
1.6351124589219257,tcp,3959,297,73,1,90,162,0.9664,0.1896,96,100.52014654024146,1109,9,28825,21245,90828.29,657.35,958.91,4189.03,PortScan
4.740541974436681,tcp,10993,958,242,5,56,223,0.2146,0.4115,84,47.100740224343724,5986,3,21607,711,58393.47,863.01,592.72,1814.18,BotNet
4.287930189894905,tcp,14808,378,139,1,121,131,0.0778,0.9162,90,49.8472825350889,5214,1,19625,3421,73673.41,479.57,390.61,2460.74,BotNet
39.962715217613656,icmp,4475,1275,31,27,78,45,0.3706,0.9801,176,113.7371168794574,52,91,46460,3613,67973.1,121.87,935.99,3951.35,BENIGN
41.292871231343064,udp,1590,3455,35,1,172,230,0.9668,0.7852,1408,101.45346277902448,81,55,29530,12560,21507.42,588.78,1351.54,396.75,BENIGN
1.1040496900320762,tcp,48436,95,90,3,107,160,0.5893,0.8814,93,13.573381515469194,9353,5,39147,3469,7436.62,178.13,1369.65,4494.68,PortScan
3.7489657779732926,tcp,12754,840,429,4,102,134,0.8791,0.505,65,38.94233084844055,5138,8,20267,24679,86086.8,331.54,83.53,477.65,PortScan
0.8422079479345784,icmp,31452,818,416,5,251,202,0.1489,0.2511,93,89.85065408338797,1592,3,31677,698,76025.76,544.68,634.43,4899.93,DDoS
2.460357621190934,tcp,12432,82,252,1,247,27,0.8747,0.47,99,85.77714968220857,7385,9,12495,45556,32655.31,494.05,518.66,397.96,DDoS
4.755219727826938,udp,15819,781,477,1,128,69,0.2733,0.8195,51,66.4698937654993,2120,7,281,27103,42732.79,953.55,1449.9,3893.29,PortScan
3.2173109094002106,tcp,30072,621,166,1,130,10,0.426,0.3062,82,44.32533432400047,1830,4,9499,47280,45124.07,816.51,1330.08,4014.41,BruteForce
3.723900133899436,tcp,28124,294,392,4,200,112,0.2069,0.5962,75,43.845790675878476,1814,10,48392,47076,22142.66,735.95,1394.68,488.24,BotNet
2.3009596668445766,tcp,34899,592,201,4,9,173,0.0046,0.9462,53,36.28561940584139,2564,4,9498,21528,16410.55,655.4,612.89,2684.04,BotNet
3.824574133336153,tcp,45454,189,407,4,235,194,0.543,0.7497,44,3.8381763615097864,6926,10,23187,641,35594.14,495.45,1460.12,4113.65,BotNet
38.57253849863075,tcp,1159,3877,4,16,253,41,0.4217,0.827,1135,50.398828827167186,73,93,13184,9130,83612.07,144.56,1005.0,2223.2,BENIGN
0.8774364926376554,tcp,33536,798,468,5,99,191,0.5148,0.4002,84,92.48403667097641,9354,8,10189,8362,23951.3,886.09,497.55,4003.77,BruteForce
3.409087902396826,tcp,14255,203,196,3,112,39,0.4128,0.6771,93,113.22461102543056,5104,2,146,21325,30223.45,321.81,1002.93,3786.25,PortScan
3.4148882715889792,icmp,29336,510,86,5,62,78,0.6004,0.2736,79,85.18893783851894,4155,1,31059,33561,64975.41,889.26,517.97,2120.91,PortScan
4.802549604376197,tcp,45116,487,362,1,34,7,0.501,0.5442,45,39.08631658543592,1955,5,37792,19518,38098.4,214.55,1213.15,1733.74,PortScan
38.1944680900695,tcp,1459,2783,49,14,246,38,0.2179,0.0871,85,116.46563845661042,8,4,9192,37270,58910.69,797.06,427.28,2686.81,BENIGN
3.415600077224658,tcp,12784,421,51,3,242,199,0.426,0.3855,78,82.82126226336237,5569,6,48674,2341,49642.43,476.38,829.12,2029.98,BruteForce
1.620189437953088,udp,28161,673,209,4,65,61,0.5184,0.37,40,1.925315570764341,7250,9,44048,43928,27462.16,620.34,636.07,406.82,DDoS
0.6858988551229139,icmp,47187,989,242,4,75,111,0.6538,0.7486,93,21.938326495589415,9131,10,2345,36290,35886.71,527.1,1117.1,2367.36,PortScan
